surface,tourney_level,best_of,round,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before
0.0,2,3,3,21.0,6.1985,4.9,0,12.0,-5.93,2.37,0,1058.29348,1067.71938
0.0,2,3,4,25.0,8.2766,0.9,1,-5.0,1.6,-0.5,4,1292.52883,1141.899
0.0,2,3,4,-25.0,-8.2766,-0.9,0,5.0,-1.6,0.5,-4,1141.899,1292.52883
0.0,2,3,4,-30.0,-7.0527,-0.9,1,-4.1,0.5,0.3,0,1116.87844,1235.6646
0.0,2,3,4,30.0,7.0527,0.9,0,4.1,-0.5,-0.3,0,1235.6646,1116.87844
0.0,2,3,4,100.0,8.3747,6.8,1,-6.55,1.2,0.6,0,1353.78507,1025.72813
0.0,2,3,4,-100.0,-8.3747,-6.8,0,6.55,-1.2,-0.6,0,1025.72813,1353.78507
0.0,2,3,4,-58.0,-7.0003,-12.0,1,-1.67,2.72,-1.83,0,931.20397,1190.45791
0.0,2,3,4,58.0,7.0003,12.0,0,1.67,-2.72,1.83,0,1190.45791,931.20397
0.0,2,3,4,22.0,6.8395,-9.3,1,-1.2,0.4,-0.4,0,1237.73618,1108.47214
0.0,2,3,4,-22.0,-6.8395,9.3,0,1.2,-0.4,0.4,0,1108.47214,1237.73618
0.0,2,3,4,172.0,8.0379,-5.9,1,-15.6,2.6,-5.2,2,1225.11772,944.20949
0.0,2,3,4,-172.0,-8.0379,5.9,0,15.6,-2.6,5.2,-2,944.20949,1225.11772
0.0,2,3,4,42.0,7.7944,1.2,1,-3.05,-0.75,2.22,0,1305.49803,1100.99762
0.0,2,3,4,-42.0,-7.7944,-1.2,0,3.05,0.75,-2.22,0,1100.99762,1305.49803
0.0,2,3,4,49.0,8.431,1.7,1,10.72,-0.89,-2.0,0,1329.84143,1083.28541
0.0,2,3,4,-49.0,-8.431,-1.7,0,-10.72,0.89,2.0,0,1083.28541,1329.84143
0.0,2,3,5,41.0,8.3699,9.8,1,2.1,0.4,1.1,1,1301.99632,1138.14512
0.0,2,3,5,-41.0,-8.3699,-9.8,0,-2.1,-0.4,-1.1,-1,1138.14512,1301.99632
0.0,2,3,5,74.0,8.3469,4.3,1,1.37,-1.5,1.0,0,1357.99056,957.32992
0.0,2,3,5,-74.0,-8.3469,-4.3,0,-1.37,1.5,-1.0,0,957.32992,1357.99056
0.0,2,3,5,-9.0,-7.2306,2.3,1,0.8,-0.0,-0.3,-1,1248.04362,1230.41736
0.0,2,3,5,9.0,7.2306,-2.3,0,-0.8,0.0,0.3,1,1230.41736,1248.04362
0.0,2,3,5,6.0,7.6737,-4.5,1,10.89,-0.0,-3.22,0,1336.07416,1313.03583
0.0,2,3,5,-6.0,-7.6737,4.5,0,-10.89,0.0,3.22,0,1313.03583,1336.07416
0.0,2,3,6,-1.0,-6.0186,-4.7,1,-4.7,-0.4,-1.9,0,1360.88961,1310.96444
0.0,2,3,6,1.0,6.0186,4.7,0,4.7,0.4,1.9,0,1310.96444,1360.88961
0.0,2,3,6,-14.0,-8.1362,-0.4,1,-8.61,-0.59,1.74,1,1263.2326,1351.01476
0.0,2,3,6,14.0,8.1362,0.4,0,8.61,0.59,-1.74,-1,1351.01476,1263.2326
0.0,2,3,7,-12.0,-7.9624,-1.4,1,2.6,0.1,0.1,-1,1283.19124,1374.60617
0.0,2,3,7,12.0,7.9624,1.4,0,-2.6,-0.1,-0.1,1,1374.60617,1283.19124
0.0,2,3,3,-5.0,-2.7081,6.4,1,0.0,0.0,0.0,-1,921.39545,1020.64848
0.0,2,3,3,5.0,2.7081,-6.4,0,-0.0,-0.0,-0.0,1,1020.64848,921.39545
0.0,2,3,3,142.0,6.0868,6.8,1,0.0,0.0,0.0,0,1000.92032,992.65365
0.0,2,3,3,-142.0,-6.0868,-6.8,0,-0.0,-0.0,-0.0,0,992.65365,1000.92032
0.0,2,3,3,135.0,6.2916,5.3,1,-0.38,2.38,1.88,0,1016.71911,986.11477
0.0,2,3,3,-135.0,-6.2916,-5.3,0,0.38,-2.38,-1.88,0,986.11477,1016.71911
0.0,2,3,3,-31.0,-4.8978,-6.1,1,0.0,0.0,0.0,1,986.70328,945.35633
0.0,2,3,3,31.0,4.8978,6.1,0,-0.0,-0.0,-0.0,-1,945.35633,986.70328
0.0,2,3,3,-247.0,-5.0039,2.3,1,0.0,0.0,0.0,0,952.43292,971.12285
0.0,2,3,3,247.0,5.0039,-2.3,0,-0.0,-0.0,-0.0,0,971.12285,952.43292
0.0,2,3,3,38.0,5.7071,-4.2,1,4.1,-2.97,0.0,0,967.57952,968.57003
0.0,2,3,3,-38.0,-5.7071,4.2,0,-4.1,2.97,-0.0,0,968.57003,967.57952
0.0,2,3,3,-56.0,-5.9269,0.5,1,0.0,0.0,0.0,0,978.19835,1090.02986
0.0,2,3,3,56.0,5.9269,-0.5,0,-0.0,-0.0,-0.0,0,1090.02986,978.19835
0.0,2,3,3,-19.0,-4.4308,7.1,1,-1.14,1.43,1.0,1,955.83424,1041.15968
0.0,2,3,3,19.0,4.4308,-7.1,0,1.14,-1.43,-1.0,-1,1041.15968,955.83424
0.0,2,3,3,245.0,6.2442,4.8,1,0.0,0.0,0.0,0,1005.88171,962.33506
0.0,2,3,3,-245.0,-6.2442,-4.8,0,-0.0,-0.0,-0.0,0,962.33506,1005.88171
0.0,2,3,3,33.0,4.9488,6.2,1,6.75,-2.0,-2.0,0,1024.4388,916.04642
0.0,2,3,3,-33.0,-4.9488,-6.2,0,-6.75,2.0,2.0,0,916.04642,1024.4388
0.0,2,3,3,-17.0,-4.1589,-1.7,1,0.8,1.4,0.0,0,1008.64223,992.67003
0.0,2,3,3,17.0,4.1589,1.7,0,-0.8,-1.4,-0.0,0,992.67003,1008.64223
0.0,2,3,3,-36.0,-5.1648,-2.0,1,1.33,-0.8,-0.27,0,969.24346,1014.48236
0.0,2,3,3,36.0,5.1648,2.0,0,-1.33,0.8,0.27,0,1014.48236,969.24346
0.0,2,3,4,84.0,7.4605,-4.2,1,-9.6,2.5,-0.1,0,1216.24888,941.84581
0.0,2,3,4,-84.0,-7.4605,4.2,0,9.6,-2.5,0.1,0,941.84581,1216.24888
0.0,2,3,4,26.0,5.0562,9.7,1,-1.67,-1.22,6.33,-1,1031.31336,1016.5397
0.0,2,3,4,-26.0,-5.0562,-9.7,0,1.67,1.22,-6.33,1,1016.5397,1031.31336
0.0,2,3,4,-66.0,-6.4599,0.0,1,1.6,-0.6,0.6,0,1000.80812,1016.64816
0.0,2,3,4,66.0,6.4599,-0.0,0,-1.6,0.6,-0.6,0,1016.64816,1000.80812
0.0,2,3,4,427.0,6.7776,3.2,1,8.8,-2.4,3.7,0,983.62513,969.29279
0.0,2,3,4,-427.0,-6.7776,-3.2,0,-8.8,2.4,-3.7,0,969.29279,983.62513
0.0,2,3,4,8.0,3.8286,11.1,1,-4.0,3.5,0.0,-1,975.68648,999.1776
0.0,2,3,4,-8.0,-3.8286,-11.1,0,4.0,-3.5,-0.0,1,999.1776,975.68648
0.0,2,3,4,59.0,6.6567,-3.9,1,-1.7,-0.2,2.7,0,1109.75186,1019.88675
0.0,2,3,4,-59.0,-6.6567,3.9,0,1.7,0.2,-2.7,0,1019.88675,1109.75186
0.0,2,3,4,-35.0,-4.9698,-12.5,1,-0.67,0.67,2.33,0,1023.9072,1035.60303
0.0,2,3,4,35.0,4.9698,12.5,0,0.67,-0.67,-2.33,0,1035.60303,1023.9072
0.0,2,3,4,-111.0,-8.0552,-4.1,1,-7.15,0.25,-0.15,0,987.31509,1335.86253
0.0,2,3,4,111.0,8.0552,4.1,0,7.15,-0.25,0.15,0,1335.86253,987.31509
0.0,2,3,5,43.0,7.3297,-5.8,1,-0.7,1.7,-2.8,1,1221.71619,1046.63342
0.0,2,3,5,-43.0,-7.3297,5.8,0,0.7,-1.7,2.8,-1,1046.63342,1221.71619
0.0,2,3,5,54.0,5.9108,0.2,1,-1.2,-0.5,1.7,-1,998.96548,1017.53708
0.0,2,3,5,-54.0,-5.9108,-0.2,0,1.2,0.5,-1.7,1,1017.53708,998.96548
0.0,2,3,5,-69.0,-6.7093,2.8,1,-0.4,2.33,-0.67,0,992.76664,1121.7033
0.0,2,3,5,69.0,6.7093,-2.8,0,0.4,-2.33,0.67,0,1121.7033,992.76664
0.0,2,3,5,18.0,4.7095,-3.3,1,0.43,-0.77,-1.09,0,1040.44561,1015.52205
0.0,2,3,5,-18.0,-4.7095,3.3,0,-0.43,0.77,1.09,0,1015.52205,1040.44561
0.0,2,3,6,33.0,7.2378,1.1,1,-6.4,2.9,-0.9,1,1230.27297,1015.81992
0.0,2,3,6,-33.0,-7.2378,-1.1,0,6.4,-2.9,0.9,-1,1015.81992,1230.27297
0.0,2,3,6,-3.0,-1.7918,-10.9,1,2.0,-1.75,-0.13,0,1055.2998,1014.44603
0.0,2,3,6,3.0,1.7918,10.9,0,-2.0,1.75,0.13,0,1014.44603,1055.2998
0.0,2,3,7,85.0,7.4616,7.9,1,-3.26,0.74,-0.99,0,1237.48565,1069.42704
0.0,2,3,7,-85.0,-7.4616,-7.9,0,3.26,-0.74,0.99,0,1069.42704,1237.48565
0.0,2,3,3,61.0,9.3077,3.0,1,-4.9,1.1,-0.3,0,1549.65911,991.8589
0.0,2,3,3,-61.0,-9.3077,-3.0,0,4.9,-1.1,0.3,0,991.8589,1549.65911
0.0,2,3,3,-21.0,-5.204,-1.6,1,0.0,-3.38,0.88,1,949.70535,1045.64141
0.0,2,3,3,21.0,5.204,1.6,0,-0.0,3.38,-0.88,-1,1045.64141,949.70535
0.0,2,3,3,65.0,5.1874,-1.5,1,0.0,0.0,0.0,0,994.93528,977.79707
0.0,2,3,3,-65.0,-5.1874,1.5,0,-0.0,-0.0,-0.0,0,977.79707,994.93528
0.0,2,3,3,-71.0,-6.3682,6.5,1,-0.1,0.3,-0.5,0,1042.73214,1104.41829
0.0,2,3,3,71.0,6.3682,-6.5,0,0.1,-0.3,0.5,0,1104.41829,1042.73214
0.0,2,3,3,48.0,7.5787,-3.7,1,-2.55,-2.15,1.1,0,1239.62242,963.03727
0.0,2,3,3,-48.0,-7.5787,3.7,0,2.55,2.15,-1.1,0,963.03727,1239.62242
0.0,2,3,3,91.0,6.363,6.6,1,-5.25,0.62,4.0,0,1064.66771,998.76223
0.0,2,3,3,-91.0,-6.363,-6.6,0,5.25,-0.62,-4.0,0,998.76223,1064.66771
0.0,2,3,3,1224.0,6.7558,-1.1,1,0.0,0.0,0.0,0,1101.63241,996.33031
0.0,2,3,3,-1224.0,-6.7558,1.1,0,-0.0,-0.0,-0.0,0,996.33031,1101.63241
0.0,2,3,3,54.0,6.9948,8.5,1,14.94,-1.54,-0.94,1,1166.53048,945.09515
0.0,2,3,3,-54.0,-6.9948,-8.5,0,-14.94,1.54,0.94,-1,945.09515,1166.53048
0.0,2,3,3,34.0,7.3658,5.9,1,5.0,-0.0,-0.9,0,1307.85019,1120.36054
0.0,2,3,3,-34.0,-7.3658,-5.9,0,-5.0,0.0,0.9,0,1120.36054,1307.85019
0.0,2,3,3,-16.0,-4.8363,5.2,1,0.0,0.0,0.0,0,1051.3718,942.36376
0.0,2,3,3,16.0,4.8363,-5.2,0,-0.0,-0.0,-0.0,0,942.36376,1051.3718
0.0,2,3,3,452.0,6.6542,-3.2,1,0.0,0.0,0.0,0,1085.12557,1000.0
0.0,2,3,3,-452.0,-6.6542,3.2,0,-0.0,-0.0,-0.0,0,1000.0,1085.12557
0.0,2,3,3,118.0,7.8579,4.7,1,6.4,3.0,-5.5,0,1256.70779,999.0836
0.0,2,3,3,-118.0,-7.8579,-4.7,0,-6.4,-3.0,5.5,0,999.0836,1256.70779
0.0,2,3,3,26.0,6.2383,0.3,1,0.56,-1.58,0.97,0,1112.06344,1003.13745
0.0,2,3,3,-26.0,-6.2383,-0.3,0,-0.56,1.58,-0.97,0,1003.13745,1112.06344
0.0,2,3,3,-4.0,-4.3567,-3.7,1,7.2,-1.15,1.0,1,1039.42981,1059.9548
0.0,2,3,3,4.0,4.3567,3.7,0,-7.2,1.15,-1.0,-1,1059.9548,1039.42981
0.0,2,3,3,5.0,2.9444,-8.5,1,-2.0,4.0,-0.5,-1,940.93849,986.57906
0.0,2,3,3,-5.0,-2.9444,8.5,0,2.0,-4.0,0.5,1,986.57906,940.93849
0.0,2,3,3,68.0,9.3661,-0.2,1,-5.33,4.44,-4.11,3,1624.28091,1004.3001
0.0,2,3,3,-68.0,-9.3661,0.2,0,5.33,-4.44,4.11,-3,1004.3001,1624.28091
0.0,2,3,4,69.0,9.311,-2.0,1,-2.9,2.93,-1.9,0,1550.89929,970.01441
0.0,2,3,4,-69.0,-9.311,2.0,0,2.9,-2.93,1.9,0,970.01441,1550.89929
0.0,2,3,4,27.0,4.6347,13.3,1,-1.67,-2.0,-1.67,0,1061.54341,1010.14668
0.0,2,3,4,-27.0,-4.6347,-13.3,0,1.67,2.0,1.67,0,1010.14668,1061.54341
0.0,2,3,4,-31.0,-7.4478,7.1,1,-0.13,0.2,0.59,-2,1077.66854,1245.03302
0.0,2,3,4,31.0,7.4478,-7.1,0,0.13,-0.2,-0.59,2,1245.03302,1077.66854
0.0,2,3,4,33.0,6.8384,17.2,1,11.1,-3.3,1.6,1,1173.52109,1112.9263
0.0,2,3,4,-33.0,-6.8384,-17.2,0,-11.1,3.3,-1.6,-1,1112.9263,1173.52109
0.0,2,3,4,60.0,7.5181,-0.3,1,1.1,-0.3,-0.7,0,1315.96676,1062.51028
0.0,2,3,4,-60.0,-7.5181,0.3,0,-1.1,0.3,0.7,0,1062.51028,1315.96676
0.0,2,3,4,45.0,7.7021,7.8,1,0.8,-0.07,-1.63,3,1262.62696,1097.282
0.0,2,3,4,-45.0,-7.7021,-7.8,0,-0.8,0.07,1.63,-3,1097.282,1262.62696
0.0,2,3,4,-12.0,-5.7462,-1.9,1,5.33,-0.78,-0.23,1,1056.37392,1123.20535
0.0,2,3,4,12.0,5.7462,1.9,0,-5.33,0.78,0.23,-1,1123.20535,1056.37392
0.0,2,3,4,67.0,9.3659,3.2,1,0.45,-1.66,-0.33,0,1625.15817,959.02831
0.0,2,3,4,-67.0,-9.3659,-3.2,0,-0.45,1.66,0.33,0,959.02831,1625.15817
0.0,2,3,5,105.0,9.3257,-8.4,1,-0.15,1.2,-2.0,1,1551.99041,1075.19362
0.0,2,3,5,-105.0,-9.3257,8.4,0,0.15,-1.2,2.0,-1,1075.19362,1551.99041
0.0,2,3,5,-22.0,-6.6346,-4.7,1,-15.8,3.0,2.1,0,1100.83038,1186.75855
0.0,2,3,5,22.0,6.6346,4.7,0,15.8,-3.0,-2.1,0,1186.75855,1100.83038
0.0,2,3,5,2.0,6.2364,-0.5,1,0.6,-0.7,-0.2,1,1271.53968,1322.00255
0.0,2,3,5,-2.0,-6.2364,0.5,0,-0.6,0.7,0.2,-1,1322.00255,1271.53968
0.0,2,3,5,43.0,9.3412,-1.7,1,-4.18,0.7,-0.12,0,1625.83509,1075.41422
0.0,2,3,5,-43.0,-9.3412,1.7,0,4.18,-0.7,0.12,0,1075.41422,1625.83509
0.0,2,3,6,40.0,9.2823,-3.5,1,-1.8,1.3,-1.9,2,1553.92285,1120.70876
0.0,2,3,6,-40.0,-9.2823,3.5,0,1.8,-1.3,1.9,-2,1120.70876,1553.92285
0.0,2,3,6,9.0,9.1432,-1.6,1,-4.6,0.6,1.09,6,1627.12691,1289.84738
0.0,2,3,6,-9.0,-9.1432,1.6,0,4.6,-0.6,-1.09,-6,1289.84738,1627.12691
0.0,2,3,7,-1.0,-6.4473,0.0,1,-3.5,1.0,-0.7,6,1556.3643,1631.14224
0.0,2,3,7,1.0,6.4473,-0.0,0,3.5,-1.0,0.7,-6,1631.14224,1556.3643
0.0,2,3,3,-4.0,-3.989,8.6,1,2.3,-0.2,1.6,0,991.99554,1077.05268
0.0,2,3,3,4.0,3.989,-8.6,0,-2.3,0.2,-1.6,0,1077.05268,991.99554
0.0,2,3,3,-10.0,-4.625,12.8,1,-4.5,-0.0,0.6,0,1019.06462,1099.68884
0.0,2,3,3,10.0,4.625,-12.8,0,4.5,0.0,-0.6,0,1099.68884,1019.06462
0.0,2,3,3,20.0,6.1463,-9.6,1,2.05,1.08,0.05,0,1105.46236,970.72645
0.0,2,3,3,-20.0,-6.1463,9.6,0,-2.05,-1.08,-0.05,0,970.72645,1105.46236
0.0,2,3,3,-15.0,-4.2341,-9.0,1,5.38,0.12,0.79,1,1051.69311,931.25149
0.0,2,3,3,15.0,4.2341,9.0,0,-5.38,-0.12,-0.79,-1,931.25149,1051.69311
0.0,2,3,3,1007.0,7.2449,6.1,1,0.0,0.0,0.0,0,1127.45261,983.61225
0.0,2,3,3,-1007.0,-7.2449,-6.1,0,-0.0,-0.0,-0.0,0,983.61225,1127.45261
0.0,2,3,3,-18.0,-6.0064,-1.2,1,1.6,1.3,-1.3,-1,1050.24064,1100.02391
0.0,2,3,3,18.0,6.0064,1.2,0,-1.6,-1.3,1.3,1,1100.02391,1050.24064
0.0,2,3,3,-269.0,-6.5073,0.2,1,0.0,0.0,0.0,0,978.85548,931.22528
0.0,2,3,3,269.0,6.5073,-0.2,0,-0.0,-0.0,-0.0,0,931.22528,978.85548
0.0,2,3,3,389.0,6.5596,3.5,1,0.0,0.0,0.0,0,957.62667,995.74627
0.0,2,3,3,-389.0,-6.5596,-3.5,0,-0.0,-0.0,-0.0,0,995.74627,957.62667
0.0,2,3,3,24.0,5.8861,3.0,1,-0.09,1.31,-2.61,0,1085.60702,1014.29172
0.0,2,3,3,-24.0,-5.8861,-3.0,0,0.09,-1.31,2.61,0,1014.29172,1085.60702
0.0,2,3,3,125.0,6.073,13.1,1,0.0,0.0,0.0,0,1056.47449,976.82366
0.0,2,3,3,-125.0,-6.073,-13.1,0,-0.0,-0.0,-0.0,0,976.82366,1056.47449
0.0,2,3,3,15.0,4.8203,-8.2,1,4.1,-0.9,1.29,1,1088.36928,968.92329
0.0,2,3,3,-15.0,-4.8203,8.2,0,-4.1,0.9,-1.29,-1,968.92329,1088.36928
0.0,2,3,4,37.0,6.9441,-1.2,1,13.9,0.7,-1.9,1,1237.86788,1011.83614
0.0,2,3,4,-37.0,-6.9441,1.2,0,-13.9,-0.7,1.9,-1,1011.83614,1237.86788
0.0,2,3,4,28.0,6.3044,-6.4,1,0.56,1.0,0.72,1,1115.55095,1038.71226
0.0,2,3,4,-28.0,-6.3044,6.4,0,-0.56,-1.0,-0.72,-1,1038.71226,1115.55095
0.0,2,3,4,66.0,6.9838,-0.4,1,-4.27,-0.6,0.57,0,1235.04355,1062.35856
0.0,2,3,4,-66.0,-6.9838,0.4,0,4.27,0.6,-0.57,0,1062.35856,1235.04355
0.0,2,3,4,-43.0,-6.5596,-5.4,1,-9.7,-0.7,-4.2,0,1003.42284,1137.18271
0.0,2,3,4,43.0,6.5596,5.4,0,9.7,0.7,4.2,0,1137.18271,1003.42284
0.0,2,3,4,280.0,6.7833,0.7,1,-10.2,1.7,0.9,0,1068.51768,992.67567
0.0,2,3,4,-280.0,-6.7833,-0.7,0,10.2,-1.7,-0.9,0,992.67567,1068.51768
0.0,2,3,4,-37.0,-6.8987,-5.0,1,5.61,0.5,-1.06,0,975.37513,1164.33196
0.0,2,3,4,37.0,6.8987,5.0,0,-5.61,-0.5,1.06,0,1164.33196,975.37513
0.0,2,3,4,34.0,6.0474,-0.5,1,-2.5,-0.13,-1.84,1,1098.36819,1068.86937
0.0,2,3,4,-34.0,-6.0474,0.5,0,2.5,0.13,1.84,-1,1068.86937,1098.36819
0.0,2,3,4,380.0,6.6267,-6.2,1,0.0,0.0,0.0,0,1099.07553,962.50867
0.0,2,3,4,-380.0,-6.6267,6.2,0,-0.0,-0.0,-0.0,0,962.50867,1099.07553
0.0,2,3,5,-14.0,-6.2748,-4.7,1,-12.6,-1.6,1.0,-2,1128.06898,1244.71501
0.0,2,3,5,14.0,6.2748,4.7,0,12.6,1.6,-1.0,2,1244.71501,1128.06898
0.0,2,3,5,48.0,6.9137,-5.7,1,3.8,0.9,1.8,0,1243.68713,1025.2954
0.0,2,3,5,-48.0,-6.9137,5.7,0,-3.8,-0.9,-1.8,0,1025.2954,1243.68713
0.0,2,3,5,14.0,5.4638,-2.0,1,-5.47,1.13,-0.49,0,1081.07947,999.30962
0.0,2,3,5,-14.0,-5.4638,2.0,0,5.47,-1.13,0.49,0,999.30962,1081.07947
0.0,2,3,5,18.0,5.6802,8.0,1,-4.31,1.71,-0.77,1,1113.01297,1109.09145
0.0,2,3,5,-18.0,-5.6802,-8.0,0,4.31,-1.71,0.77,-1,1109.09145,1113.01297
0.0,2,3,6,10.0,5.9687,-2.8,1,0.7,-0.6,0.7,-1,1250.77393,1149.2476
0.0,2,3,6,-10.0,-5.9687,2.8,0,-0.7,0.6,-0.7,1,1149.2476,1250.77393
0.0,2,3,6,-8.0,-4.7095,-3.8,1,-3.4,1.0,0.4,0,1093.38185,1128.83238
0.0,2,3,6,8.0,4.7095,3.8,0,3.4,-1.0,-0.4,0,1128.83238,1093.38185
0.0,2,3,7,21.0,6.5236,-3.5,1,4.1,-1.5,0.3,-1,1262.22716,1111.00877
0.0,2,3,7,-21.0,-6.5236,3.5,0,-4.1,1.5,-0.3,1,1111.00877,1262.22716
0.0,2,3,6,-5.0,-4.8752,2.7,1,2.5,-1.0,-1.7,-1,1171.63525,1132.43151
0.0,2,3,6,5.0,4.8752,-2.7,0,-2.5,1.0,1.7,1,1132.43151,1171.63525
0.0,2,3,6,-19.0,-5.2983,0.8,1,-2.0,0.8,2.0,0,1035.08279,1112.24397
0.0,2,3,6,19.0,5.2983,-0.8,0,2.0,-0.8,-2.0,0,1112.24397,1035.08279
0.0,2,3,3,24.0,5.8636,5.9,1,-0.89,-0.11,-1.78,-1,1098.1647,1072.53295
0.0,2,3,3,-24.0,-5.8636,-5.9,0,0.89,0.11,1.78,1,1072.53295,1098.1647
0.0,2,3,3,-153.0,-6.5624,3.0,1,0.0,0.0,0.0,0,1010.04356,1129.177
0.0,2,3,3,153.0,6.5624,-3.0,0,-0.0,-0.0,-0.0,0,1129.177,1010.04356
0.0,2,3,3,29.0,6.2066,5.5,1,11.78,-2.67,3.56,1,1185.83747,1004.25693
0.0,2,3,3,-29.0,-6.2066,-5.5,0,-11.78,2.67,-3.56,-1,1004.25693,1185.83747
0.0,2,3,3,8.0,5.2364,1.8,1,-2.26,-0.53,-2.12,0,1043.01069,1025.33235
0.0,2,3,3,-8.0,-5.2364,-1.8,0,2.26,0.53,2.12,0,1025.33235,1043.01069
0.0,2,3,3,19.0,4.3307,-2.1,1,-1.6,5.35,-0.2,0,954.43087,974.72119
0.0,2,3,3,-19.0,-4.3307,2.1,0,1.6,-5.35,0.2,0,974.72119,954.43087
0.0,2,3,3,15.0,5.9428,3.6,1,3.6,1.8,2.0,1,1104.16505,1122.07056
0.0,2,3,3,-15.0,-5.9428,-3.6,0,-3.6,-1.8,-2.0,-1,1122.07056,1104.16505
0.0,2,3,3,-13.0,-5.6904,-1.6,1,-0.17,0.55,-2.33,0,1092.74786,999.9192
0.0,2,3,3,13.0,5.6904,1.6,0,0.17,-0.55,2.33,0,999.9192,1092.74786
0.0,2,3,3,-287.0,-6.7056,-9.8,1,-6.5,0.1,-4.1,0,996.57476,1008.60724
0.0,2,3,3,287.0,6.7056,9.8,0,6.5,-0.1,4.1,0,1008.60724,996.57476
0.0,2,3,3,-7.0,-5.0562,-2.0,1,-5.3,1.6,-1.3,0,1093.45982,1074.1224
0.0,2,3,3,7.0,5.0562,2.0,0,5.3,-1.6,1.3,0,1074.1224,1093.45982
0.0,2,3,3,53.0,6.2246,1.6,1,0.0,0.0,0.0,0,1082.30031,972.16826
0.0,2,3,3,-53.0,-6.2246,-1.6,0,-0.0,-0.0,-0.0,0,972.16826,1082.30031
0.0,2,3,3,16.0,4.3438,4.0,1,0.0,1.5,0.0,0,1054.5789,977.40506
0.0,2,3,3,-16.0,-4.3438,-4.0,0,-0.0,-1.5,-0.0,0,977.40506,1054.5789
0.0,2,3,3,157.0,6.1291,3.5,1,0.0,0.0,0.0,0,996.41073,1000.0
0.0,2,3,3,-157.0,-6.1291,-3.5,0,-0.0,-0.0,-0.0,0,1000.0,996.41073
0.0,2,3,4,16.0,6.4907,-3.9,1,-1.26,1.04,1.37,-1,1071.54844,1112.98645
0.0,2,3,4,-16.0,-6.4907,3.9,0,1.26,-1.04,-1.37,1,1112.98645,1071.54844
0.0,2,3,4,164.0,6.8814,8.6,1,-2.56,-0.33,0.78,0,1194.16182,1031.32449
0.0,2,3,4,-164.0,-6.8814,-8.6,0,2.56,0.33,-0.78,0,1031.32449,1194.16182
0.0,2,3,4,12.0,5.6904,-4.1,1,6.8,-0.78,2.46,0,1118.22929,1058.19727
0.0,2,3,4,-12.0,-5.6904,4.1,0,-6.8,0.78,-2.46,0,1058.19727,1118.22929
0.0,2,3,4,43.0,6.4409,10.5,1,2.7,-1.3,1.0,0,1120.9889,971.36421
0.0,2,3,4,-43.0,-6.4409,-10.5,0,-2.7,1.3,-1.0,0,971.36421,1120.9889
0.0,2,3,4,285.0,6.6746,8.0,1,2.67,1.33,1.89,0,1104.57184,1005.83496
0.0,2,3,4,-285.0,-6.6746,-8.0,0,-2.67,-1.33,-1.89,0,1005.83496,1104.57184
0.0,2,3,4,20.0,6.1883,-3.9,1,-1.4,0.8,-0.1,-1,1211.33975,1108.57022
0.0,2,3,4,-20.0,-6.1883,3.9,0,1.4,-0.8,0.1,1,1108.57022,1211.33975
0.0,2,3,4,-30.0,-5.994,-4.1,1,-1.78,-1.39,0.22,0,1067.08223,1093.39185
0.0,2,3,4,30.0,5.994,4.1,0,1.78,1.39,-0.22,0,1093.39185,1067.08223
0.0,2,3,4,73.0,7.9161,-2.8,1,0.29,-1.09,-1.9,2,1215.22838,1012.57602
0.0,2,3,4,-73.0,-7.9161,2.8,0,-0.29,1.09,1.9,-2,1012.57602,1215.22838
0.0,2,3,5,-12.0,-6.2653,2.6,1,10.81,-2.22,-1.16,-1,1203.16766,1089.44773
0.0,2,3,5,12.0,6.2653,-2.6,0,-10.81,2.22,1.16,1,1089.44773,1203.16766
0.0,2,3,5,3.0,4.1109,-2.3,1,6.09,-1.26,1.58,1,1131.4919,1130.49501
0.0,2,3,5,-3.0,-4.1109,2.3,0,-6.09,1.26,-1.58,-1,1130.49501,1131.4919
0.0,2,3,5,-18.0,-6.0776,0.4,1,-0.7,-0.82,0.59,-1,1116.14342,1222.7404
0.0,2,3,5,18.0,6.0776,-0.4,0,0.7,0.82,-0.59,1,1222.7404,1116.14342
0.0,2,3,5,-59.0,-7.8936,3.3,1,-1.43,0.63,-0.43,0,1084.29152,1222.82765
0.0,2,3,5,59.0,7.8936,-3.3,0,1.43,-0.63,0.43,0,1222.82765,1084.29152
0.0,2,3,7,33.0,6.2538,7.0,1,12.78,-1.67,-1.92,0,1214.11,1106.35343
0.0,2,3,7,-33.0,-6.2538,-7.0,0,-12.78,1.67,1.92,0,1106.35343,1214.11
0.0,6,5,1,94.0,9.3874,0.3,1,1.3,1.49,-0.37,0,1611.7508,938.10454
0.0,6,5,1,-94.0,-9.3874,-0.3,0,-1.3,-1.49,0.37,0,938.10454,1611.7508
0.0,6,5,1,-92.0,-6.0014,-14.2,1,0.86,-0.07,1.29,0,940.22454,1026.19423
0.0,6,5,1,92.0,6.0014,14.2,0,-0.86,0.07,-1.29,0,1026.19423,940.22454
0.0,6,5,1,-214.0,-6.1841,-8.6,1,-3.17,-0.67,-3.08,0,994.26338,958.35139
0.0,6,5,1,214.0,6.1841,8.6,0,3.17,0.67,3.08,0,958.35139,994.26338
