surface,draw_size,tourney_level,player_seed,player_hand,player_ht,player_age,opponent_seed,opponent_hand,opponent_ht,opponent_age,best_of,round,player_rank,player_rank_points,opponent_rank,opponent_rank_points
0.0,28,2,0,1.0,188.0,27.0,0,1.0,198.0,21.5,3,3,62.0,753.0,63.0,743.0
0.0,28,2,0,0.0,193.0,28.9,0,0.0,183.0,27.0,3,7,92.0,564.0,66.0,705.0
0.0,28,2,0,0.0,183.0,27.0,0,0.0,193.0,28.9,3,7,66.0,705.0,92.0,564.0
0.0,28,2,0,0.0,185.0,20.8,0,0.0,191.0,27.2,3,4,136.0,391.0,426.0,95.0
0.0,28,2,0,0.0,191.0,27.2,0,0.0,185.0,20.8,3,4,426.0,95.0,136.0,391.0
0.0,28,2,0,1.0,188.0,26.9,9,0.0,180.0,31.4,3,4,61.0,755.0,46.0,888.0
0.0,28,2,9,0.0,180.0,31.4,0,1.0,188.0,26.9,3,4,46.0,888.0,61.0,755.0
0.0,28,2,0,1.0,180.0,26.5,3,0.0,183.0,26.7,3,4,44.0,913.0,15.0,2110.0
0.0,28,2,3,0.0,183.0,26.7,0,1.0,180.0,26.5,3,4,15.0,2110.0,44.0,913.0
0.0,28,2,0,1.0,185.0,31.1,0,1.0,203.0,27.6,3,4,112.0,496.0,101.0,540.0
0.0,28,2,0,1.0,203.0,27.6,0,1.0,185.0,31.1,3,4,101.0,540.0,112.0,496.0
0.0,28,2,8,0.0,188.0,25.0,0,0.0,188.0,23.5,3,4,39.0,968.0,49.0,841.0
0.0,28,2,0,0.0,188.0,23.5,8,0.0,188.0,25.0,3,4,49.0,841.0,39.0,968.0
0.0,28,2,4,0.0,203.0,28.6,0,0.0,193.0,24.7,3,4,16.0,2080.0,54.0,789.0
0.0,28,2,0,0.0,193.0,24.7,4,0.0,203.0,28.6,3,4,54.0,789.0,16.0,2080.0
0.0,28,2,0,1.0,183.0,25.4,0,0.0,170.0,22.4,3,4,56.0,782.0,58.0,775.0
0.0,28,2,0,0.0,170.0,22.4,0,1.0,183.0,25.4,3,4,58.0,775.0,56.0,782.0
0.0,28,2,0,1.0,198.0,21.5,2,0.0,190.0,26.3,3,4,63.0,743.0,13.0,2455.0
0.0,28,2,2,0.0,190.0,26.3,0,1.0,198.0,21.5,3,4,13.0,2455.0,63.0,743.0
0.0,28,2,0,0.0,185.0,20.8,0,1.0,188.0,26.9,3,5,136.0,391.0,61.0,755.0
0.0,28,2,0,1.0,188.0,26.9,0,0.0,185.0,20.8,3,5,61.0,755.0,136.0,391.0
0.0,28,2,0,1.0,180.0,26.5,0,1.0,185.0,31.1,3,5,44.0,913.0,112.0,496.0
0.0,28,2,0,1.0,185.0,31.1,0,1.0,180.0,26.5,3,5,112.0,496.0,44.0,913.0
0.0,28,2,4,0.0,203.0,28.6,8,0.0,188.0,25.0,3,5,16.0,2080.0,39.0,968.0
0.0,28,2,8,0.0,188.0,25.0,4,0.0,203.0,28.6,3,5,39.0,968.0,16.0,2080.0
0.0,28,2,0,1.0,198.0,21.5,0,1.0,183.0,25.4,3,5,63.0,743.0,56.0,782.0
0.0,28,2,0,1.0,183.0,25.4,0,1.0,198.0,21.5,3,5,56.0,782.0,63.0,743.0
0.0,28,2,0,1.0,180.0,26.5,0,0.0,185.0,20.8,3,6,44.0,913.0,136.0,391.0
0.0,28,2,0,0.0,185.0,20.8,0,1.0,180.0,26.5,3,6,136.0,391.0,44.0,913.0
0.0,28,2,0,1.0,198.0,21.5,4,0.0,203.0,28.6,3,6,63.0,743.0,16.0,2080.0
0.0,28,2,4,0.0,203.0,28.6,0,1.0,198.0,21.5,3,6,16.0,2080.0,63.0,743.0
0.0,128,6,1,0.0,188.0,27.6,0,0.0,181.0,25.5,5,1,1.0,11405.0,116.0,487.0
0.0,128,6,0,0.0,181.0,25.5,1,0.0,188.0,27.6,5,1,116.0,487.0,1.0,11405.0
0.0,128,6,0,0.0,183.0,23.9,0,1.0,188.0,27.0,5,1,88.0,595.0,61.0,780.0
0.0,128,6,0,1.0,188.0,27.0,0,0.0,183.0,23.9,5,1,61.0,780.0,88.0,595.0
0.0,128,6,0,0.0,178.0,30.3,0,0.0,185.0,18.7,5,1,92.0,571.0,212.0,230.0
0.0,128,6,0,0.0,185.0,18.7,0,0.0,178.0,30.3,5,1,212.0,230.0,92.0,571.0
0.0,128,6,31,1.0,188.0,31.1,0,0.0,190.0,27.9,5,1,33.0,1135.0,103.0,539.0
0.0,128,6,0,0.0,190.0,27.9,31,1.0,188.0,31.1,5,1,103.0,539.0,33.0,1135.0
0.0,128,6,19,0.0,208.0,29.7,0,0.0,178.0,29.9,5,1,21.0,1685.0,118.0,485.0
0.0,128,6,0,0.0,178.0,29.9,19,0.0,208.0,29.7,5,1,118.0,485.0,21.0,1685.0
0.0,128,6,0,0.0,190.0,27.8,0,0.0,188.0,20.2,5,1,79.0,651.0,259.0,191.0
0.0,128,6,0,0.0,188.0,20.2,0,0.0,190.0,27.8,5,1,259.0,191.0,79.0,651.0
0.0,128,6,0,1.0,193.0,31.6,0,0.0,188.0,23.5,5,1,42.0,964.0,52.0,841.0
0.0,128,6,0,0.0,188.0,23.5,0,1.0,193.0,31.6,5,1,52.0,841.0,42.0,964.0
0.0,128,6,13,0.0,183.0,26.7,0,0.0,185.0,21.3,5,1,16.0,2110.0,40.0,977.0
0.0,128,6,0,0.0,185.0,21.3,13,0.0,183.0,26.7,5,1,40.0,977.0,16.0,2110.0
0.0,128,6,12,1.0,188.0,33.3,0,0.0,180.0,22.4,5,1,14.0,2130.0,123.0,452.0
0.0,128,6,0,0.0,180.0,22.4,12,1.0,188.0,33.3,5,1,123.0,452.0,14.0,2130.0
0.0,128,6,0,1.0,180.0,26.5,0,1.0,193.0,24.2,5,1,36.0,1043.0,80.0,632.0
0.0,128,6,0,1.0,193.0,24.2,0,1.0,180.0,26.5,5,1,80.0,632.0,36.0,1043.0
0.0,128,6,0,0.0,203.0,24.1,0,0.0,168.0,24.2,5,1,44.0,925.0,146.0,366.0
0.0,128,6,0,0.0,168.0,24.2,0,0.0,203.0,24.1,5,1,146.0,366.0,44.0,925.0
0.0,128,6,17,0.0,193.0,28.3,0,0.0,185.0,20.9,5,1,19.0,1770.0,117.0,486.0
0.0,128,6,0,0.0,185.0,20.9,17,0.0,193.0,28.3,5,1,117.0,486.0,19.0,1770.0
0.0,128,6,0,0.0,178.0,33.5,25,0.0,185.0,33.0,5,1,41.0,973.0,25.0,1390.0
0.0,128,6,25,0.0,185.0,33.0,0,0.0,178.0,33.5,5,1,25.0,1390.0,41.0,973.0
0.0,128,6,0,0.0,180.0,33.9,0,0.0,188.0,24.5,5,1,87.0,595.0,187.0,271.0
0.0,128,6,0,0.0,188.0,24.5,0,0.0,180.0,33.9,5,1,187.0,271.0,87.0,595.0
0.0,128,6,0,1.0,183.0,25.4,0,0.0,185.0,27.1,5,1,56.0,809.0,183.0,275.0
0.0,128,6,0,0.0,185.0,27.1,0,1.0,183.0,25.4,5,1,183.0,275.0,56.0,809.0
0.0,128,6,8,0.0,196.0,24.0,0,0.0,185.0,27.3,5,1,8.0,4575.0,144.0,375.0
0.0,128,6,0,0.0,185.0,27.3,8,0.0,196.0,24.0,5,1,144.0,375.0,8.0,4575.0
0.0,128,6,4,0.0,183.0,29.8,0,0.0,191.0,27.6,5,1,4.0,5370.0,100.0,553.0
0.0,128,6,0,0.0,191.0,27.6,4,0.0,183.0,29.8,5,1,100.0,553.0,4.0,5370.0
0.0,128,6,0,0.0,191.0,24.2,0,0.0,180.0,28.9,5,1,194.0,254.0,43.0,950.0
0.0,128,6,0,0.0,180.0,28.9,0,0.0,191.0,24.2,5,1,43.0,950.0,194.0,254.0
0.0,128,6,0,1.0,185.0,33.4,0,0.0,180.0,27.4,5,1,72.0,693.0,73.0,691.0
0.0,128,6,0,0.0,180.0,27.4,0,1.0,185.0,33.4,5,1,73.0,691.0,72.0,693.0
0.0,128,6,0,0.0,188.0,27.8,27,0.0,180.0,29.0,5,1,142.0,378.0,29.0,1227.0
0.0,128,6,27,0.0,180.0,29.0,0,0.0,188.0,27.8,5,1,29.0,1227.0,142.0,378.0
0.0,128,6,0,0.0,183.0,33.0,21,0.0,180.0,26.1,5,1,64.0,759.0,23.0,1455.0
0.0,128,6,21,0.0,180.0,26.1,0,0.0,183.0,33.0,5,1,23.0,1455.0,64.0,759.0
0.0,128,6,0,0.0,193.0,24.5,0,0.0,198.0,27.2,5,1,60.0,785.0,35.0,1090.0
0.0,128,6,0,0.0,198.0,27.2,0,0.0,193.0,24.5,5,1,35.0,1090.0,60.0,785.0
0.0,128,6,0,0.0,188.0,31.6,0,0.0,188.0,25.5,5,1,37.0,1020.0,96.0,559.0
0.0,128,6,0,0.0,188.0,25.5,0,0.0,188.0,31.6,5,1,96.0,559.0,37.0,1020.0
0.0,128,6,0,0.0,190.0,25.9,16,0.0,178.0,27.6,5,1,107.0,519.0,18.0,1790.0
0.0,128,6,16,0.0,178.0,27.6,0,0.0,190.0,25.9,5,1,18.0,1790.0,107.0,519.0
0.0,128,6,9,0.0,175.0,32.7,0,1.0,188.0,27.0,5,1,10.0,4145.0,65.0,753.0
0.0,128,6,0,1.0,188.0,27.0,9,0.0,175.0,32.7,5,1,65.0,753.0,10.0,4145.0
0.0,128,6,0,0.0,193.0,29.0,0,0.0,183.0,24.5,5,1,71.0,699.0,68.0,711.0
0.0,128,6,0,0.0,183.0,24.5,0,0.0,193.0,29.0,5,1,68.0,711.0,71.0,699.0
0.0,128,6,0,0.0,191.0,28.7,0,0.0,185.0,34.6,5,1,58.0,790.0,132.0,421.0
0.0,128,6,0,0.0,185.0,34.6,0,0.0,191.0,28.7,5,1,132.0,421.0,58.0,790.0
0.0,128,6,18,0.0,183.0,30.0,0,0.0,191.0,27.7,5,1,20.0,1730.0,83.0,620.0
0.0,128,6,0,0.0,191.0,27.7,18,0.0,183.0,30.0,5,1,83.0,620.0,20.0,1730.0
0.0,128,6,30,0.0,188.0,27.1,0,0.0,190.0,35.5,5,1,32.0,1175.0,201.0,244.0
0.0,128,6,0,0.0,190.0,35.5,30,0.0,188.0,27.1,5,1,201.0,244.0,32.0,1175.0
0.0,128,6,0,0.0,188.0,25.0,0,0.0,188.0,20.0,5,1,38.0,993.0,192.0,260.0
0.0,128,6,0,0.0,188.0,20.0,0,0.0,188.0,25.0,5,1,192.0,260.0,38.0,993.0
0.0,128,6,0,0.0,183.0,30.0,0,0.0,193.0,26.6,5,1,86.0,610.0,115.0,488.0
0.0,128,6,0,0.0,193.0,26.6,0,0.0,183.0,30.0,5,1,115.0,488.0,86.0,610.0
0.0,128,6,5,0.0,178.0,25.0,0,0.0,183.0,29.4,5,1,5.0,5025.0,69.0,700.0
0.0,128,6,0,0.0,183.0,29.4,5,0.0,178.0,25.0,5,1,69.0,700.0,5.0,5025.0
0.0,128,6,7,0.0,196.0,29.3,0,1.0,185.0,31.1,5,1,7.0,4660.0,101.0,547.0
0.0,128,6,0,1.0,185.0,31.1,7,0.0,196.0,29.3,5,1,101.0,547.0,7.0,4660.0
0.0,128,6,0,1.0,183.0,33.6,0,0.0,173.0,34.4,5,1,108.0,514.0,77.0,659.0
0.0,128,6,0,0.0,173.0,34.4,0,1.0,183.0,33.6,5,1,77.0,659.0,108.0,514.0
0.0,128,6,0,0.0,193.0,28.9,0,1.0,198.0,21.5,5,1,54.0,826.0,39.0,985.0
0.0,128,6,0,1.0,198.0,21.5,0,0.0,193.0,28.9,5,1,39.0,985.0,54.0,826.0
0.0,128,6,26,0.0,188.0,27.6,0,0.0,183.0,25.5,5,1,26.0,1389.0,151.0,348.0
0.0,128,6,0,0.0,183.0,25.5,26,0.0,188.0,27.6,5,1,151.0,348.0,26.0,1389.0
0.0,128,6,22,0.0,178.0,31.2,0,0.0,185.0,33.0,5,1,24.0,1415.0,93.0,570.0
0.0,128,6,0,0.0,185.0,33.0,22,0.0,178.0,31.2,5,1,93.0,570.0,24.0,1415.0
0.0,128,6,0,0.0,196.0,22.2,0,0.0,180.0,28.6,5,1,66.0,737.0,95.0,560.0
0.0,128,6,0,0.0,180.0,28.6,0,0.0,196.0,22.2,5,1,95.0,560.0,66.0,737.0
0.0,128,6,0,0.0,193.0,27.2,0,0.0,185.0,22.8,5,1,82.0,625.0,97.0,558.0
0.0,128,6,0,0.0,185.0,22.8,0,0.0,193.0,27.2,5,1,97.0,558.0,82.0,625.0
0.0,128,6,0,0.0,193.0,18.7,11,0.0,190.0,26.3,5,1,147.0,361.0,13.0,2455.0
0.0,128,6,11,0.0,190.0,26.3,0,0.0,193.0,18.7,5,1,13.0,2455.0,147.0,361.0
0.0,128,6,14,0.0,203.0,28.6,0,0.0,170.0,22.4,5,1,15.0,2125.0,59.0,789.0
0.0,128,6,0,0.0,170.0,22.4,14,0.0,203.0,28.6,5,1,59.0,789.0,15.0,2125.0
0.0,128,6,0,0.0,175.0,24.5,0,0.0,191.0,27.4,5,1,85.0,615.0,84.0,619.0
0.0,128,6,0,0.0,191.0,27.4,0,0.0,175.0,24.5,5,1,84.0,619.0,85.0,615.0
0.0,128,6,0,0.0,183.0,22.9,0,0.0,188.0,27.8,5,1,120.0,468.0,102.0,545.0
0.0,128,6,0,0.0,188.0,27.8,0,0.0,183.0,22.9,5,1,102.0,545.0,120.0,468.0
0.0,128,6,24,0.0,183.0,28.5,0,0.0,183.0,31.9,5,1,28.0,1350.0,70.0,700.0
0.0,128,6,0,0.0,183.0,31.9,24,0.0,183.0,28.5,5,1,70.0,700.0,28.0,1350.0
0.0,128,6,28,0.0,193.0,29.4,0,1.0,203.0,27.6,5,1,30.0,1210.0,94.0,565.0
0.0,128,6,0,1.0,203.0,27.6,28,0.0,193.0,29.4,5,1,94.0,565.0,30.0,1210.0
0.0,128,6,0,0.0,175.0,29.7,0,0.0,193.0,24.7,5,1,106.0,520.0,57.0,801.0
0.0,128,6,0,0.0,193.0,24.7,0,0.0,175.0,29.7,5,1,57.0,801.0,106.0,520.0
0.0,128,6,0,0.0,175.0,27.0,0,0.0,188.0,21.0,5,1,112.0,502.0,164.0,313.0
0.0,128,6,0,0.0,188.0,21.0,0,0.0,175.0,27.0,5,1,164.0,313.0,112.0,502.0
0.0,128,6,3,1.0,185.0,28.6,0,0.0,183.0,32.5,5,1,3.0,6585.0,49.0,850.0
0.0,128,6,0,0.0,183.0,32.5,3,1.0,185.0,28.6,5,1,49.0,850.0,3.0,6585.0
0.0,128,6,6,0.0,191.0,27.6,0,0.0,185.0,22.5,5,1,6.0,4675.0,317.0,151.0
0.0,128,6,0,0.0,185.0,22.5,6,0.0,191.0,27.6,5,1,317.0,151.0,6.0,4675.0
0.0,128,6,0,0.0,194.0,29.4,0,0.0,183.0,29.2,5,1,81.0,628.0,127.0,439.0
0.0,128,6,0,0.0,183.0,29.2,0,0.0,194.0,29.4,5,1,127.0,439.0,81.0,628.0
0.0,128,6,0,0.0,185.0,25.8,0,0.0,183.0,20.7,5,1,55.0,822.0,274.0,182.0
0.0,128,6,0,0.0,183.0,20.7,0,0.0,185.0,25.8,5,1,274.0,182.0,55.0,822.0
0.0,128,6,32,1.0,191.0,25.5,0,0.0,180.0,26.6,5,1,34.0,1133.0,89.0,588.0
0.0,128,6,0,0.0,180.0,26.6,32,1.0,191.0,25.5,5,1,89.0,588.0,34.0,1133.0
0.0,128,6,20,0.0,180.0,24.1,0,0.0,173.0,36.7,5,1,22.0,1669.0,156.0,325.0
0.0,128,6,0,0.0,173.0,36.7,20,0.0,180.0,24.1,5,1,156.0,325.0,22.0,1669.0
0.0,128,6,0,0.0,183.0,29.5,0,0.0,185.0,29.6,5,1,78.0,658.0,67.0,730.0
0.0,128,6,0,0.0,185.0,29.6,0,0.0,183.0,29.5,5,1,67.0,730.0,78.0,658.0
0.0,128,6,0,0.0,185.0,27.2,0,0.0,173.0,31.5,5,1,99.0,553.0,98.0,554.0
0.0,128,6,0,0.0,173.0,31.5,0,0.0,185.0,27.2,5,1,98.0,554.0,99.0,553.0
0.0,128,6,10,0.0,191.0,23.6,0,0.0,196.0,30.1,5,1,11.0,3645.0,90.0,584.0
0.0,128,6,0,0.0,196.0,30.1,10,0.0,191.0,23.6,5,1,90.0,584.0,11.0,3645.0
0.0,128,6,0,0.0,185.0,31.1,15,0.0,180.0,32.7,5,1,119.0,470.0,17.0,2015.0
0.0,128,6,15,0.0,180.0,32.7,0,0.0,185.0,31.1,5,1,17.0,2015.0,119.0,470.0
0.0,128,6,0,0.0,185.0,30.9,0,0.0,183.0,27.0,5,1,75.0,676.0,51.0,847.0
0.0,128,6,0,0.0,183.0,27.0,0,0.0,185.0,30.9,5,1,51.0,847.0,75.0,676.0
0.0,128,6,0,0.0,193.0,19.7,0,1.0,193.0,24.2,5,1,53.0,830.0,62.0,775.0
0.0,128,6,0,1.0,193.0,24.2,0,0.0,193.0,19.7,5,1,62.0,775.0,53.0,830.0
0.0,128,6,23,0.0,208.0,35.8,0,1.0,183.0,27.0,5,1,27.0,1365.0,173.0,293.0
0.0,128,6,0,1.0,183.0,27.0,23,0.0,208.0,35.8,5,1,173.0,293.0,27.0,1365.0
0.0,128,6,29,0.0,188.0,27.9,0,0.0,188.0,18.1,5,1,31.0,1195.0,91.0,577.0
0.0,128,6,0,0.0,188.0,18.1,29,0.0,188.0,27.9,5,1,91.0,577.0,31.0,1195.0
0.0,128,6,0,0.0,190.0,30.9,0,0.0,185.0,28.3,5,1,46.0,915.0,50.0,850.0
0.0,128,6,0,0.0,185.0,28.3,0,0.0,190.0,30.9,5,1,50.0,850.0,46.0,915.0
0.0,128,6,0,0.0,183.0,29.2,0,0.0,185.0,30.8,5,1,48.0,864.0,63.0,770.0
0.0,128,6,0,0.0,185.0,30.8,0,0.0,183.0,29.2,5,1,63.0,770.0,48.0,864.0
0.0,128,6,2,0.0,185.0,33.4,0,0.0,180.0,31.4,5,1,2.0,9875.0,47.0,888.0
0.0,128,6,0,0.0,180.0,31.4,2,0.0,185.0,33.4,5,1,47.0,888.0,2.0,9875.0
0.0,28,2,0,1.0,198.0,21.5,0,1.0,180.0,26.5,3,7,63.0,743.0,44.0,913.0
0.0,28,2,0,1.0,180.0,26.5,0,1.0,198.0,21.5,3,7,44.0,913.0,63.0,743.0
0.0,128,6,1,0.0,188.0,27.6,0,0.0,183.0,23.9,5,2,1.0,11405.0,88.0,595.0
0.0,128,6,0,0.0,183.0,23.9,1,0.0,188.0,27.6,5,2,88.0,595.0,1.0,11405.0
0.0,128,6,31,1.0,188.0,31.1,0,0.0,178.0,30.3,5,2,33.0,1135.0,92.0,571.0
0.0,128,6,0,0.0,178.0,30.3,31,1.0,188.0,31.1,5,2,92.0,571.0,33.0,1135.0
0.0,128,6,19,0.0,208.0,29.7,0,0.0,190.0,27.8,5,2,21.0,1685.0,79.0,651.0
0.0,128,6,0,0.0,190.0,27.8,19,0.0,208.0,29.7,5,2,79.0,651.0,21.0,1685.0
0.0,128,6,0,1.0,193.0,31.6,13,0.0,183.0,26.7,5,2,42.0,964.0,16.0,2110.0
0.0,128,6,13,0.0,183.0,26.7,0,1.0,193.0,31.6,5,2,16.0,2110.0,42.0,964.0
0.0,128,6,12,1.0,188.0,33.3,0,1.0,180.0,26.5,5,2,14.0,2130.0,36.0,1043.0
0.0,128,6,0,1.0,180.0,26.5,12,1.0,188.0,33.3,5,2,36.0,1043.0,14.0,2130.0
0.0,128,6,0,0.0,203.0,24.1,17,0.0,193.0,28.3,5,2,44.0,925.0,19.0,1770.0
0.0,128,6,17,0.0,193.0,28.3,0,0.0,203.0,24.1,5,2,19.0,1770.0,44.0,925.0
0.0,128,6,0,0.0,178.0,33.5,0,0.0,180.0,33.9,5,2,41.0,973.0,87.0,595.0
0.0,128,6,0,0.0,180.0,33.9,0,0.0,178.0,33.5,5,2,87.0,595.0,41.0,973.0
0.0,128,6,8,0.0,196.0,24.0,0,1.0,183.0,25.4,5,2,8.0,4575.0,56.0,809.0
0.0,128,6,0,1.0,183.0,25.4,8,0.0,196.0,24.0,5,2,56.0,809.0,8.0,4575.0
0.0,128,6,4,0.0,183.0,29.8,0,0.0,191.0,24.2,5,2,4.0,5370.0,194.0,254.0
0.0,128,6,0,0.0,191.0,24.2,4,0.0,183.0,29.8,5,2,194.0,254.0,4.0,5370.0
0.0,128,6,0,1.0,185.0,33.4,0,0.0,188.0,27.8,5,2,72.0,693.0,142.0,378.0
0.0,128,6,0,0.0,188.0,27.8,0,1.0,185.0,33.4,5,2,142.0,378.0,72.0,693.0
0.0,128,6,0,0.0,193.0,24.5,0,0.0,183.0,33.0,5,2,60.0,785.0,64.0,759.0
0.0,128,6,0,0.0,183.0,33.0,0,0.0,193.0,24.5,5,2,64.0,759.0,60.0,785.0
0.0,128,6,0,0.0,188.0,31.6,0,0.0,190.0,25.9,5,2,37.0,1020.0,107.0,519.0
0.0,128,6,0,0.0,190.0,25.9,0,0.0,188.0,31.6,5,2,107.0,519.0,37.0,1020.0
0.0,128,6,9,0.0,175.0,32.7,0,0.0,193.0,29.0,5,2,10.0,4145.0,71.0,699.0
0.0,128,6,0,0.0,193.0,29.0,9,0.0,175.0,32.7,5,2,71.0,699.0,10.0,4145.0
0.0,128,6,18,0.0,183.0,30.0,0,0.0,191.0,28.7,5,2,20.0,1730.0,58.0,790.0
0.0,128,6,0,0.0,191.0,28.7,18,0.0,183.0,30.0,5,2,58.0,790.0,20.0,1730.0
0.0,128,6,0,0.0,188.0,25.0,30,0.0,188.0,27.1,5,2,38.0,993.0,32.0,1175.0
0.0,128,6,30,0.0,188.0,27.1,0,0.0,188.0,25.0,5,2,32.0,1175.0,38.0,993.0
0.0,128,6,5,0.0,178.0,25.0,0,0.0,183.0,30.0,5,2,5.0,5025.0,86.0,610.0
0.0,128,6,0,0.0,183.0,30.0,5,0.0,178.0,25.0,5,2,86.0,610.0,5.0,5025.0
0.0,128,6,7,0.0,196.0,29.3,0,1.0,183.0,33.6,5,2,7.0,4660.0,108.0,514.0
0.0,128,6,0,1.0,183.0,33.6,7,0.0,196.0,29.3,5,2,108.0,514.0,7.0,4660.0
0.0,128,6,0,0.0,193.0,28.9,26,0.0,188.0,27.6,5,2,54.0,826.0,26.0,1389.0
0.0,128,6,26,0.0,188.0,27.6,0,0.0,193.0,28.9,5,2,26.0,1389.0,54.0,826.0
0.0,128,6,0,0.0,196.0,22.2,22,0.0,178.0,31.2,5,2,66.0,737.0,24.0,1415.0
0.0,128,6,22,0.0,178.0,31.2,0,0.0,196.0,22.2,5,2,24.0,1415.0,66.0,737.0
0.0,128,6,0,0.0,193.0,27.2,0,0.0,193.0,18.7,5,2,82.0,625.0,147.0,361.0
0.0,128,6,0,0.0,193.0,18.7,0,0.0,193.0,27.2,5,2,147.0,361.0,82.0,625.0
0.0,128,6,14,0.0,203.0,28.6,0,0.0,175.0,24.5,5,2,15.0,2125.0,85.0,615.0
0.0,128,6,0,0.0,175.0,24.5,14,0.0,203.0,28.6,5,2,85.0,615.0,15.0,2125.0
0.0,128,6,24,0.0,183.0,28.5,0,0.0,183.0,22.9,5,2,28.0,1350.0,120.0,468.0
0.0,128,6,0,0.0,183.0,22.9,24,0.0,183.0,28.5,5,2,120.0,468.0,28.0,1350.0
0.0,128,6,0,0.0,175.0,29.7,28,0.0,193.0,29.4,5,2,106.0,520.0,30.0,1210.0
0.0,128,6,28,0.0,193.0,29.4,0,0.0,175.0,29.7,5,2,30.0,1210.0,106.0,520.0
0.0,128,6,3,1.0,185.0,28.6,0,0.0,175.0,27.0,5,2,3.0,6585.0,112.0,502.0
0.0,128,6,0,0.0,175.0,27.0,3,1.0,185.0,28.6,5,2,112.0,502.0,3.0,6585.0
0.0,128,6,6,0.0,191.0,27.6,0,0.0,194.0,29.4,5,2,6.0,4675.0,81.0,628.0
0.0,128,6,0,0.0,194.0,29.4,6,0.0,191.0,27.6,5,2,81.0,628.0,6.0,4675.0
0.0,128,6,0,0.0,185.0,25.8,32,1.0,191.0,25.5,5,2,55.0,822.0,34.0,1133.0
0.0,128,6,32,1.0,191.0,25.5,0,0.0,185.0,25.8,5,2,34.0,1133.0,55.0,822.0
0.0,128,6,0,0.0,183.0,29.5,20,0.0,180.0,24.1,5,2,78.0,658.0,22.0,1669.0
0.0,128,6,20,0.0,180.0,24.1,0,0.0,183.0,29.5,5,2,22.0,1669.0,78.0,658.0
0.0,128,6,10,0.0,191.0,23.6,0,0.0,185.0,27.2,5,2,11.0,3645.0,99.0,553.0
0.0,128,6,0,0.0,185.0,27.2,10,0.0,191.0,23.6,5,2,99.0,553.0,11.0,3645.0
0.0,128,6,0,0.0,185.0,30.9,0,0.0,185.0,31.1,5,2,75.0,676.0,119.0,470.0
0.0,128,6,0,0.0,185.0,31.1,0,0.0,185.0,30.9,5,2,119.0,470.0,75.0,676.0
0.0,128,6,0,0.0,193.0,19.7,23,0.0,208.0,35.8,5,2,53.0,830.0,27.0,1365.0
0.0,128,6,23,0.0,208.0,35.8,0,0.0,193.0,19.7,5,2,27.0,1365.0,53.0,830.0
0.0,128,6,0,0.0,190.0,30.9,29,0.0,188.0,27.9,5,2,46.0,915.0,31.0,1195.0
0.0,128,6,29,0.0,188.0,27.9,0,0.0,190.0,30.9,5,2,31.0,1195.0,46.0,915.0
0.0,128,6,2,0.0,185.0,33.4,0,0.0,183.0,29.2,5,2,2.0,9875.0,48.0,864.0
0.0,128,6,0,0.0,183.0,29.2,2,0.0,185.0,33.4,5,2,48.0,864.0,2.0,9875.0
0.0,128,6,1,0.0,188.0,27.6,31,1.0,188.0,31.1,5,3,1.0,11405.0,33.0,1135.0
0.0,128,6,31,1.0,188.0,31.1,1,0.0,188.0,27.6,5,3,33.0,1135.0,1.0,11405.0
0.0,128,6,0,1.0,193.0,31.6,19,0.0,208.0,29.7,5,3,42.0,964.0,21.0,1685.0
0.0,128,6,19,0.0,208.0,29.7,0,1.0,193.0,31.6,5,3,21.0,1685.0,42.0,964.0
0.0,128,6,12,1.0,188.0,33.3,0,0.0,203.0,24.1,5,3,14.0,2130.0,44.0,925.0
0.0,128,6,0,0.0,203.0,24.1,12,1.0,188.0,33.3,5,3,44.0,925.0,14.0,2130.0
0.0,128,6,8,0.0,196.0,24.0,0,0.0,178.0,33.5,5,3,8.0,4575.0,41.0,973.0
0.0,128,6,0,0.0,178.0,33.5,8,0.0,196.0,24.0,5,3,41.0,973.0,8.0,4575.0
0.0,128,6,4,0.0,183.0,29.8,0,1.0,185.0,33.4,5,3,4.0,5370.0,72.0,693.0
0.0,128,6,0,1.0,185.0,33.4,4,0.0,183.0,29.8,5,3,72.0,693.0,4.0,5370.0
0.0,128,6,0,0.0,188.0,31.6,0,0.0,193.0,24.5,5,3,37.0,1020.0,60.0,785.0
0.0,128,6,0,0.0,193.0,24.5,0,0.0,188.0,31.6,5,3,60.0,785.0,37.0,1020.0
0.0,128,6,9,0.0,175.0,32.7,18,0.0,183.0,30.0,5,3,10.0,4145.0,20.0,1730.0
0.0,128,6,18,0.0,183.0,30.0,9,0.0,175.0,32.7,5,3,20.0,1730.0,10.0,4145.0
0.0,128,6,5,0.0,178.0,25.0,0,0.0,188.0,25.0,5,3,5.0,5025.0,38.0,993.0
0.0,128,6,0,0.0,188.0,25.0,5,0.0,178.0,25.0,5,3,38.0,993.0,5.0,5025.0
0.0,128,6,7,0.0,196.0,29.3,0,0.0,193.0,28.9,5,3,7.0,4660.0,54.0,826.0
0.0,128,6,0,0.0,193.0,28.9,7,0.0,196.0,29.3,5,3,54.0,826.0,7.0,4660.0
0.0,128,6,0,0.0,196.0,22.2,0,0.0,193.0,27.2,5,3,66.0,737.0,82.0,625.0
0.0,128,6,0,0.0,193.0,27.2,0,0.0,196.0,22.2,5,3,82.0,625.0,66.0,737.0
